,date,city,newDeaths,deaths,newCases,totalCases
1528060,2021-02-08,Campo do Meio/MG,0,2,0,266
1533656,2021-02-09,Campo do Meio/MG,0,2,0,266
1539252,2021-02-10,Campo do Meio/MG,0,2,0,266
1544848,2021-02-11,Campo do Meio/MG,0,2,0,266
1550444,2021-02-12,Campo do Meio/MG,0,2,2,268
1556040,2021-02-13,Campo do Meio/MG,0,2,3,271
1561636,2021-02-14,Campo do Meio/MG,0,2,0,271
1567232,2021-02-15,Campo do Meio/MG,0,2,0,271
1572828,2021-02-16,Campo do Meio/MG,0,2,2,273
1578424,2021-02-17,Campo do Meio/MG,0,2,0,273
1584020,2021-02-18,Campo do Meio/MG,0,2,0,273
1589616,2021-02-19,Campo do Meio/MG,1,3,1,274
1595212,2021-02-20,Campo do Meio/MG,1,4,6,280
1600808,2021-02-21,Campo do Meio/MG,0,4,0,280
1606404,2021-02-22,Campo do Meio/MG,0,4,0,280
1612000,2021-02-23,Campo do Meio/MG,0,4,0,280
1617596,2021-02-24,Campo do Meio/MG,0,4,3,283
1623192,2021-02-25,Campo do Meio/MG,0,4,0,283
1628788,2021-02-26,Campo do Meio/MG,0,4,0,283
1634384,2021-02-27,Campo do Meio/MG,0,4,2,285
1639980,2021-02-28,Campo do Meio/MG,0,4,0,285
1645576,2021-03-01,Campo do Meio/MG,0,4,0,285
1651172,2021-03-02,Campo do Meio/MG,0,4,1,286
1656768,2021-03-03,Campo do Meio/MG,0,4,7,293
1662364,2021-03-04,Campo do Meio/MG,0,4,1,294
1667960,2021-03-05,Campo do Meio/MG,0,4,2,296
1673556,2021-03-06,Campo do Meio/MG,0,4,3,299
1679152,2021-03-07,Campo do Meio/MG,0,4,0,299
1684748,2021-03-08,Campo do Meio/MG,0,4,0,299
1690344,2021-03-09,Campo do Meio/MG,0,4,9,308
1695940,2021-03-10,Campo do Meio/MG,0,4,0,308
1701536,2021-03-11,Campo do Meio/MG,0,4,12,320
1707132,2021-03-12,Campo do Meio/MG,1,5,5,325
1712728,2021-03-13,Campo do Meio/MG,0,5,5,330
1718324,2021-03-14,Campo do Meio/MG,1,6,0,330
1723920,2021-03-15,Campo do Meio/MG,0,6,0,330
1729516,2021-03-16,Campo do Meio/MG,0,6,2,332
1735112,2021-03-17,Campo do Meio/MG,0,6,0,332
1740708,2021-03-18,Campo do Meio/MG,0,6,1,333
1746304,2021-03-19,Campo do Meio/MG,0,6,6,339
1751900,2021-03-20,Campo do Meio/MG,0,6,7,346
1757496,2021-03-21,Campo do Meio/MG,0,6,0,346
1763092,2021-03-22,Campo do Meio/MG,0,6,0,346
1768688,2021-03-23,Campo do Meio/MG,0,6,3,349
1774284,2021-03-24,Campo do Meio/MG,0,6,12,361
1779880,2021-03-25,Campo do Meio/MG,0,6,0,361
1785476,2021-03-26,Campo do Meio/MG,0,6,21,382
1791072,2021-03-27,Campo do Meio/MG,0,6,9,391
1796668,2021-03-28,Campo do Meio/MG,0,6,0,391
1802264,2021-03-29,Campo do Meio/MG,0,6,0,391
1807860,2021-03-30,Campo do Meio/MG,0,6,0,391
1813456,2021-03-31,Campo do Meio/MG,1,7,23,414
1819052,2021-04-01,Campo do Meio/MG,1,8,3,417
1824648,2021-04-02,Campo do Meio/MG,0,8,0,417
1830244,2021-04-03,Campo do Meio/MG,0,8,0,417
1835841,2021-04-04,Campo do Meio/MG,0,8,0,417
1841438,2021-04-05,Campo do Meio/MG,0,8,0,417
1847035,2021-04-06,Campo do Meio/MG,0,8,0,417
11535,2020-04-12,Campos Gerais/MG,0,0,1,1
12551,2020-04-13,Campos Gerais/MG,0,0,0,1
13607,2020-04-14,Campos Gerais/MG,0,0,0,1
14732,2020-04-15,Campos Gerais/MG,0,0,0,1
15927,2020-04-16,Campos Gerais/MG,0,0,0,1
17174,2020-04-17,Campos Gerais/MG,0,0,0,1
18489,2020-04-18,Campos Gerais/MG,0,0,0,1
19867,2020-04-19,Campos Gerais/MG,0,0,0,1
21306,2020-04-20,Campos Gerais/MG,0,0,0,1
22793,2020-04-21,Campos Gerais/MG,0,0,0,1
24328,2020-04-22,Campos Gerais/MG,0,0,0,1
25922,2020-04-23,Campos Gerais/MG,0,0,0,1
27591,2020-04-24,Campos Gerais/MG,0,0,0,1
29341,2020-04-25,Campos Gerais/MG,0,0,0,1
31155,2020-04-26,Campos Gerais/MG,0,0,0,1
33042,2020-04-27,Campos Gerais/MG,0,0,0,1
34985,2020-04-28,Campos Gerais/MG,0,0,0,1
37044,2020-04-29,Campos Gerais/MG,0,0,0,1
39171,2020-04-30,Campos Gerais/MG,0,0,0,1
41375,2020-05-01,Campos Gerais/MG,0,0,0,1
43646,2020-05-02,Campos Gerais/MG,0,0,0,1
45985,2020-05-03,Campos Gerais/MG,0,0,0,1
48371,2020-05-04,Campos Gerais/MG,0,0,0,1
50816,2020-05-05,Campos Gerais/MG,0,0,0,1
53344,2020-05-06,Campos Gerais/MG,0,0,0,1
55949,2020-05-07,Campos Gerais/MG,0,0,0,1
58639,2020-05-08,Campos Gerais/MG,0,0,0,1
61430,2020-05-09,Campos Gerais/MG,0,0,1,2
64295,2020-05-10,Campos Gerais/MG,0,0,0,2
67211,2020-05-11,Campos Gerais/MG,0,0,0,2
70189,2020-05-12,Campos Gerais/MG,0,0,0,2
73228,2020-05-13,Campos Gerais/MG,0,0,0,2
76352,2020-05-14,Campos Gerais/MG,0,0,1,3
79554,2020-05-15,Campos Gerais/MG,0,0,0,3
82850,2020-05-16,Campos Gerais/MG,0,0,0,3
86204,2020-05-17,Campos Gerais/MG,0,0,0,3
89592,2020-05-18,Campos Gerais/MG,0,0,0,3
93043,2020-05-19,Campos Gerais/MG,0,0,0,3
96569,2020-05-20,Campos Gerais/MG,0,0,1,4
100182,2020-05-21,Campos Gerais/MG,0,0,0,4
103873,2020-05-22,Campos Gerais/MG,0,0,0,4
107648,2020-05-23,Campos Gerais/MG,0,0,0,4
111535,2020-05-24,Campos Gerais/MG,0,0,0,4
115462,2020-05-25,Campos Gerais/MG,0,0,0,4
119425,2020-05-26,Campos Gerais/MG,0,0,0,4
123436,2020-05-27,Campos Gerais/MG,0,0,0,4
127496,2020-05-28,Campos Gerais/MG,0,0,0,4
131628,2020-05-29,Campos Gerais/MG,0,0,0,4
135831,2020-05-30,Campos Gerais/MG,0,0,0,4
140079,2020-05-31,Campos Gerais/MG,0,0,0,4
144361,2020-06-01,Campos Gerais/MG,0,0,0,4
148664,2020-06-02,Campos Gerais/MG,0,0,0,4
153021,2020-06-03,Campos Gerais/MG,0,0,0,4
157413,2020-06-04,Campos Gerais/MG,0,0,0,4
161857,2020-06-05,Campos Gerais/MG,0,0,0,4
166357,2020-06-06,Campos Gerais/MG,0,0,0,4
170897,2020-06-07,Campos Gerais/MG,0,0,0,4
175476,2020-06-08,Campos Gerais/MG,0,0,1,5
180123,2020-06-09,Campos Gerais/MG,0,0,0,5
184798,2020-06-10,Campos Gerais/MG,0,0,0,5
189517,2020-06-11,Campos Gerais/MG,0,0,0,5
194268,2020-06-12,Campos Gerais/MG,0,0,0,5
199033,2020-06-13,Campos Gerais/MG,0,0,1,6
203814,2020-06-14,Campos Gerais/MG,0,0,0,6
208609,2020-06-15,Campos Gerais/MG,0,0,0,6
213428,2020-06-16,Campos Gerais/MG,0,0,0,6
218286,2020-06-17,Campos Gerais/MG,0,0,0,6
223180,2020-06-18,Campos Gerais/MG,0,0,0,6
228106,2020-06-19,Campos Gerais/MG,0,0,0,6
233070,2020-06-20,Campos Gerais/MG,0,0,0,6
238069,2020-06-21,Campos Gerais/MG,0,0,0,6
243084,2020-06-22,Campos Gerais/MG,0,0,12,18
248114,2020-06-23,Campos Gerais/MG,0,0,0,18
253173,2020-06-24,Campos Gerais/MG,0,0,18,36
258249,2020-06-25,Campos Gerais/MG,0,0,7,43
263344,2020-06-26,Campos Gerais/MG,0,0,1,44
268500,2020-06-27,Campos Gerais/MG,1,1,1,45
273824,2020-06-28,Campos Gerais/MG,0,1,2,47
279156,2020-06-29,Campos Gerais/MG,0,1,1,48
284501,2020-06-30,Campos Gerais/MG,0,1,0,48
289866,2020-07-01,Campos Gerais/MG,0,1,1,49
295243,2020-07-02,Campos Gerais/MG,0,1,1,50
300630,2020-07-03,Campos Gerais/MG,0,1,0,50
306029,2020-07-04,Campos Gerais/MG,0,1,2,52
311438,2020-07-05,Campos Gerais/MG,0,1,0,52
316852,2020-07-06,Campos Gerais/MG,0,1,0,52
322280,2020-07-07,Campos Gerais/MG,0,1,0,52
327723,2020-07-08,Campos Gerais/MG,0,1,1,53
333192,2020-07-09,Campos Gerais/MG,0,1,0,53
338668,2020-07-10,Campos Gerais/MG,0,1,0,53
344148,2020-07-11,Campos Gerais/MG,0,1,0,53
349633,2020-07-12,Campos Gerais/MG,0,1,0,53
355120,2020-07-13,Campos Gerais/MG,0,1,0,53
360613,2020-07-14,Campos Gerais/MG,0,1,0,53
366111,2020-07-15,Campos Gerais/MG,1,2,0,53
371617,2020-07-16,Campos Gerais/MG,0,2,0,53
377127,2020-07-17,Campos Gerais/MG,0,2,1,54
382639,2020-07-18,Campos Gerais/MG,0,2,0,54
388153,2020-07-19,Campos Gerais/MG,0,2,1,55
393670,2020-07-20,Campos Gerais/MG,0,2,1,56
399190,2020-07-21,Campos Gerais/MG,0,2,0,56
404717,2020-07-22,Campos Gerais/MG,0,2,0,56
410246,2020-07-23,Campos Gerais/MG,0,2,0,56
415778,2020-07-24,Campos Gerais/MG,0,2,0,56
421312,2020-07-25,Campos Gerais/MG,0,2,0,56
426850,2020-07-26,Campos Gerais/MG,0,2,0,56
432390,2020-07-27,Campos Gerais/MG,0,2,0,56
437932,2020-07-28,Campos Gerais/MG,0,2,0,56
443480,2020-07-29,Campos Gerais/MG,0,2,0,56
449029,2020-07-30,Campos Gerais/MG,0,2,0,56
454581,2020-07-31,Campos Gerais/MG,0,2,1,57
460133,2020-08-01,Campos Gerais/MG,0,2,0,57
465689,2020-08-02,Campos Gerais/MG,0,2,0,57
471246,2020-08-03,Campos Gerais/MG,0,2,1,58
476804,2020-08-04,Campos Gerais/MG,0,2,0,58
482362,2020-08-05,Campos Gerais/MG,0,2,0,58
487921,2020-08-06,Campos Gerais/MG,0,2,0,58
493481,2020-08-07,Campos Gerais/MG,0,2,1,59
499044,2020-08-08,Campos Gerais/MG,0,2,0,59
504607,2020-08-09,Campos Gerais/MG,0,2,0,59
510170,2020-08-10,Campos Gerais/MG,0,2,1,60
515735,2020-08-11,Campos Gerais/MG,0,2,1,61
521303,2020-08-12,Campos Gerais/MG,0,2,0,61
526873,2020-08-13,Campos Gerais/MG,0,2,0,61
532446,2020-08-14,Campos Gerais/MG,0,2,3,64
538019,2020-08-15,Campos Gerais/MG,0,2,0,64
543594,2020-08-16,Campos Gerais/MG,0,2,0,64
549169,2020-08-17,Campos Gerais/MG,0,2,3,67
554745,2020-08-18,Campos Gerais/MG,0,2,0,67
560321,2020-08-19,Campos Gerais/MG,0,2,1,68
565898,2020-08-20,Campos Gerais/MG,0,2,1,69
571475,2020-08-21,Campos Gerais/MG,1,3,0,69
577054,2020-08-22,Campos Gerais/MG,0,3,0,69
582633,2020-08-23,Campos Gerais/MG,0,3,0,69
588214,2020-08-24,Campos Gerais/MG,0,3,3,72
593795,2020-08-25,Campos Gerais/MG,0,3,0,72
599376,2020-08-26,Campos Gerais/MG,0,3,0,72
604958,2020-08-27,Campos Gerais/MG,0,3,1,73
610540,2020-08-28,Campos Gerais/MG,0,3,1,74
616124,2020-08-29,Campos Gerais/MG,0,3,0,74
621708,2020-08-30,Campos Gerais/MG,0,3,0,74
627292,2020-08-31,Campos Gerais/MG,0,3,2,76
632876,2020-09-01,Campos Gerais/MG,0,3,0,76
638460,2020-09-02,Campos Gerais/MG,0,3,0,76
644044,2020-09-03,Campos Gerais/MG,0,3,1,77
649630,2020-09-04,Campos Gerais/MG,0,3,1,78
655216,2020-09-05,Campos Gerais/MG,0,3,0,78
660803,2020-09-06,Campos Gerais/MG,0,3,0,78
666390,2020-09-07,Campos Gerais/MG,0,3,8,86
671977,2020-09-08,Campos Gerais/MG,0,3,2,88
677564,2020-09-09,Campos Gerais/MG,0,3,2,90
683153,2020-09-10,Campos Gerais/MG,0,3,0,90
688742,2020-09-11,Campos Gerais/MG,0,3,0,90
694331,2020-09-12,Campos Gerais/MG,0,3,0,90
699920,2020-09-13,Campos Gerais/MG,0,3,0,90
705509,2020-09-14,Campos Gerais/MG,0,3,5,95
711098,2020-09-15,Campos Gerais/MG,0,3,2,97
716689,2020-09-16,Campos Gerais/MG,0,3,0,97
722280,2020-09-17,Campos Gerais/MG,0,3,0,97
727871,2020-09-18,Campos Gerais/MG,0,3,9,106
733462,2020-09-19,Campos Gerais/MG,0,3,0,106
739053,2020-09-20,Campos Gerais/MG,0,3,0,106
744644,2020-09-21,Campos Gerais/MG,0,3,11,117
750236,2020-09-22,Campos Gerais/MG,0,3,0,117
755829,2020-09-23,Campos Gerais/MG,0,3,7,124
761423,2020-09-24,Campos Gerais/MG,0,3,4,128
767017,2020-09-25,Campos Gerais/MG,0,3,14,142
772612,2020-09-26,Campos Gerais/MG,0,3,0,142
778207,2020-09-27,Campos Gerais/MG,0,3,0,142
783802,2020-09-28,Campos Gerais/MG,0,3,8,150
789397,2020-09-29,Campos Gerais/MG,0,3,0,150
794992,2020-09-30,Campos Gerais/MG,0,3,0,150
800587,2020-10-01,Campos Gerais/MG,0,3,2,152
806182,2020-10-02,Campos Gerais/MG,0,3,3,155
811777,2020-10-03,Campos Gerais/MG,0,3,0,155
817373,2020-10-04,Campos Gerais/MG,0,3,0,155
822969,2020-10-05,Campos Gerais/MG,0,3,4,159
828565,2020-10-06,Campos Gerais/MG,0,3,0,159
834161,2020-10-07,Campos Gerais/MG,0,3,5,164
839757,2020-10-08,Campos Gerais/MG,0,3,5,169
845353,2020-10-09,Campos Gerais/MG,0,3,0,169
850949,2020-10-10,Campos Gerais/MG,0,3,0,169
856545,2020-10-11,Campos Gerais/MG,0,3,0,169
862141,2020-10-12,Campos Gerais/MG,0,3,8,177
867737,2020-10-13,Campos Gerais/MG,0,3,0,177
873333,2020-10-14,Campos Gerais/MG,0,3,2,179
878929,2020-10-15,Campos Gerais/MG,0,3,3,182
884525,2020-10-16,Campos Gerais/MG,0,3,0,182
890121,2020-10-17,Campos Gerais/MG,0,3,0,182
895717,2020-10-18,Campos Gerais/MG,0,3,0,182
901313,2020-10-19,Campos Gerais/MG,0,3,5,187
906909,2020-10-20,Campos Gerais/MG,0,3,0,187
912505,2020-10-21,Campos Gerais/MG,0,3,2,189
918101,2020-10-22,Campos Gerais/MG,1,4,0,189
923697,2020-10-23,Campos Gerais/MG,0,4,2,191
929293,2020-10-24,Campos Gerais/MG,0,4,0,191
934889,2020-10-25,Campos Gerais/MG,0,4,0,191
940485,2020-10-26,Campos Gerais/MG,0,4,3,194
946081,2020-10-27,Campos Gerais/MG,0,4,0,194
951677,2020-10-28,Campos Gerais/MG,0,4,0,194
957273,2020-10-29,Campos Gerais/MG,0,4,7,201
962869,2020-10-30,Campos Gerais/MG,0,4,0,201
968465,2020-10-31,Campos Gerais/MG,0,4,0,201
974061,2020-11-01,Campos Gerais/MG,0,4,0,201
979657,2020-11-02,Campos Gerais/MG,0,4,0,201
985253,2020-11-03,Campos Gerais/MG,2,6,16,217
990849,2020-11-04,Campos Gerais/MG,0,6,1,218
996445,2020-11-05,Campos Gerais/MG,0,6,0,218
1002041,2020-11-06,Campos Gerais/MG,0,6,1,219
1007637,2020-11-07,Campos Gerais/MG,0,6,0,219
1013233,2020-11-08,Campos Gerais/MG,0,6,0,219
1018829,2020-11-09,Campos Gerais/MG,0,6,6,225
1024425,2020-11-10,Campos Gerais/MG,0,6,0,225
1030021,2020-11-11,Campos Gerais/MG,0,6,0,225
1035617,2020-11-12,Campos Gerais/MG,1,7,0,225
1041213,2020-11-13,Campos Gerais/MG,0,7,6,231
1046809,2020-11-14,Campos Gerais/MG,0,7,0,231
1052405,2020-11-15,Campos Gerais/MG,0,7,0,231
1058001,2020-11-16,Campos Gerais/MG,0,7,1,232
1063597,2020-11-17,Campos Gerais/MG,0,7,0,232
1069193,2020-11-18,Campos Gerais/MG,0,7,1,233
1074789,2020-11-19,Campos Gerais/MG,0,7,0,233
1080385,2020-11-20,Campos Gerais/MG,0,7,0,233
1085981,2020-11-21,Campos Gerais/MG,0,7,0,233
1091577,2020-11-22,Campos Gerais/MG,0,7,0,233
1097173,2020-11-23,Campos Gerais/MG,0,7,1,234
1102769,2020-11-24,Campos Gerais/MG,0,7,1,235
1108365,2020-11-25,Campos Gerais/MG,0,7,0,235
1113961,2020-11-26,Campos Gerais/MG,0,7,1,236
1119557,2020-11-27,Campos Gerais/MG,0,7,0,236
1125153,2020-11-28,Campos Gerais/MG,0,7,0,236
1130749,2020-11-29,Campos Gerais/MG,0,7,0,236
1136345,2020-11-30,Campos Gerais/MG,0,7,0,236
1141941,2020-12-01,Campos Gerais/MG,0,7,0,236
1147537,2020-12-02,Campos Gerais/MG,0,7,1,237
1153133,2020-12-03,Campos Gerais/MG,0,7,6,243
1158729,2020-12-04,Campos Gerais/MG,0,7,0,243
1164325,2020-12-05,Campos Gerais/MG,0,7,2,245
1169921,2020-12-06,Campos Gerais/MG,0,7,3,248
1175517,2020-12-07,Campos Gerais/MG,0,7,6,254
1181113,2020-12-08,Campos Gerais/MG,0,7,0,254
1186709,2020-12-09,Campos Gerais/MG,0,7,1,255
1192305,2020-12-10,Campos Gerais/MG,0,7,5,260
1197901,2020-12-11,Campos Gerais/MG,0,7,0,260
1203497,2020-12-12,Campos Gerais/MG,0,7,12,272
1209093,2020-12-13,Campos Gerais/MG,0,7,0,272
1214689,2020-12-14,Campos Gerais/MG,0,7,5,277
1220285,2020-12-15,Campos Gerais/MG,0,7,8,285
1225881,2020-12-16,Campos Gerais/MG,0,7,2,287
1231477,2020-12-17,Campos Gerais/MG,0,7,0,287
1237073,2020-12-18,Campos Gerais/MG,0,7,0,287
1242669,2020-12-19,Campos Gerais/MG,0,7,1,288
1248265,2020-12-20,Campos Gerais/MG,0,7,0,288
1253861,2020-12-21,Campos Gerais/MG,0,7,0,288
1259457,2020-12-22,Campos Gerais/MG,0,7,0,288
1265053,2020-12-23,Campos Gerais/MG,0,7,1,289
1270649,2020-12-24,Campos Gerais/MG,0,7,0,289
1276245,2020-12-25,Campos Gerais/MG,0,7,0,289
1281841,2020-12-26,Campos Gerais/MG,0,7,0,289
1287437,2020-12-27,Campos Gerais/MG,0,7,0,289
1293033,2020-12-28,Campos Gerais/MG,0,7,1,290
1298629,2020-12-29,Campos Gerais/MG,0,7,0,290
1304225,2020-12-30,Campos Gerais/MG,0,7,0,290
1309821,2020-12-31,Campos Gerais/MG,0,7,3,293
1315417,2021-01-01,Campos Gerais/MG,0,7,8,301
1321013,2021-01-02,Campos Gerais/MG,0,7,6,307
1326609,2021-01-03,Campos Gerais/MG,0,7,2,309
1332205,2021-01-04,Campos Gerais/MG,0,7,3,312
1337801,2021-01-05,Campos Gerais/MG,0,7,8,320
1343397,2021-01-06,Campos Gerais/MG,0,7,12,332
1348993,2021-01-07,Campos Gerais/MG,0,7,15,347
1354589,2021-01-08,Campos Gerais/MG,0,7,11,358
1360185,2021-01-09,Campos Gerais/MG,0,7,14,372
1365781,2021-01-10,Campos Gerais/MG,0,7,17,389
1371377,2021-01-11,Campos Gerais/MG,0,7,5,394
1376973,2021-01-12,Campos Gerais/MG,0,7,0,394
1382569,2021-01-13,Campos Gerais/MG,0,7,7,401
1388165,2021-01-14,Campos Gerais/MG,0,7,4,405
1393761,2021-01-15,Campos Gerais/MG,0,7,3,408
1399357,2021-01-16,Campos Gerais/MG,0,7,0,408
1404953,2021-01-17,Campos Gerais/MG,0,7,0,408
1410549,2021-01-18,Campos Gerais/MG,0,7,24,432
1416145,2021-01-19,Campos Gerais/MG,0,7,1,433
1421741,2021-01-20,Campos Gerais/MG,0,7,2,435
1427337,2021-01-21,Campos Gerais/MG,0,7,5,440
1432933,2021-01-22,Campos Gerais/MG,0,7,2,442
1438529,2021-01-23,Campos Gerais/MG,1,8,4,446
1444125,2021-01-24,Campos Gerais/MG,0,8,5,451
1449721,2021-01-25,Campos Gerais/MG,0,8,3,454
1455317,2021-01-26,Campos Gerais/MG,0,8,1,455
1460913,2021-01-27,Campos Gerais/MG,0,8,1,456
1466509,2021-01-28,Campos Gerais/MG,0,8,3,459
1472105,2021-01-29,Campos Gerais/MG,0,8,1,460
1477701,2021-01-30,Campos Gerais/MG,0,8,2,462
1483297,2021-01-31,Campos Gerais/MG,0,8,2,464
1488893,2021-02-01,Campos Gerais/MG,0,8,3,467
1494489,2021-02-02,Campos Gerais/MG,0,8,0,467
1500085,2021-02-03,Campos Gerais/MG,0,8,2,469
1505681,2021-02-04,Campos Gerais/MG,0,8,3,472
1511277,2021-02-05,Campos Gerais/MG,0,8,4,476
1516873,2021-02-06,Campos Gerais/MG,0,8,6,482
1522469,2021-02-07,Campos Gerais/MG,0,8,0,482
1528065,2021-02-08,Campos Gerais/MG,0,8,8,490
1533661,2021-02-09,Campos Gerais/MG,0,8,0,490
1539257,2021-02-10,Campos Gerais/MG,0,8,4,494
1544853,2021-02-11,Campos Gerais/MG,0,8,0,494
1550449,2021-02-12,Campos Gerais/MG,0,8,6,500
1556045,2021-02-13,Campos Gerais/MG,2,10,3,503
1561641,2021-02-14,Campos Gerais/MG,0,10,1,504
1567237,2021-02-15,Campos Gerais/MG,0,10,2,506
1572833,2021-02-16,Campos Gerais/MG,0,10,0,506
1578429,2021-02-17,Campos Gerais/MG,0,10,1,507
1584025,2021-02-18,Campos Gerais/MG,0,10,1,508
1589621,2021-02-19,Campos Gerais/MG,0,10,1,509
1595217,2021-02-20,Campos Gerais/MG,0,10,7,516
1600813,2021-02-21,Campos Gerais/MG,0,10,5,521
1606409,2021-02-22,Campos Gerais/MG,0,10,6,527
1612005,2021-02-23,Campos Gerais/MG,0,10,0,527
1617601,2021-02-24,Campos Gerais/MG,0,10,5,532
1623197,2021-02-25,Campos Gerais/MG,0,10,3,535
1628793,2021-02-26,Campos Gerais/MG,0,10,3,538
1634389,2021-02-27,Campos Gerais/MG,1,11,6,544
1639985,2021-02-28,Campos Gerais/MG,0,11,6,550
1645581,2021-03-01,Campos Gerais/MG,0,11,12,562
1651177,2021-03-02,Campos Gerais/MG,0,11,1,563
1656773,2021-03-03,Campos Gerais/MG,0,11,3,566
1662369,2021-03-04,Campos Gerais/MG,0,11,1,567
1667965,2021-03-05,Campos Gerais/MG,0,11,8,575
1673561,2021-03-06,Campos Gerais/MG,0,11,3,578
1679157,2021-03-07,Campos Gerais/MG,0,11,6,584
1684753,2021-03-08,Campos Gerais/MG,0,11,9,593
1690349,2021-03-09,Campos Gerais/MG,0,11,5,598
1695945,2021-03-10,Campos Gerais/MG,0,11,10,608
1701541,2021-03-11,Campos Gerais/MG,0,11,12,620
1707137,2021-03-12,Campos Gerais/MG,1,12,14,634
1712733,2021-03-13,Campos Gerais/MG,0,12,10,644
1718329,2021-03-14,Campos Gerais/MG,0,12,7,651
1723925,2021-03-15,Campos Gerais/MG,1,13,5,656
1729521,2021-03-16,Campos Gerais/MG,0,13,1,657
1735117,2021-03-17,Campos Gerais/MG,0,13,4,661
1740713,2021-03-18,Campos Gerais/MG,0,13,6,667
1746309,2021-03-19,Campos Gerais/MG,0,13,4,671
1751905,2021-03-20,Campos Gerais/MG,0,13,6,677
1757501,2021-03-21,Campos Gerais/MG,0,13,18,695
1763097,2021-03-22,Campos Gerais/MG,0,13,12,707
1768693,2021-03-23,Campos Gerais/MG,0,13,4,711
1774289,2021-03-24,Campos Gerais/MG,0,13,10,721
1779885,2021-03-25,Campos Gerais/MG,0,13,21,742
1785481,2021-03-26,Campos Gerais/MG,0,13,10,752
1791077,2021-03-27,Campos Gerais/MG,0,13,11,763
1796673,2021-03-28,Campos Gerais/MG,0,13,9,772
1802269,2021-03-29,Campos Gerais/MG,0,13,5,777
1807865,2021-03-30,Campos Gerais/MG,0,13,2,779
1813461,2021-03-31,Campos Gerais/MG,0,13,12,791
1819057,2021-04-01,Campos Gerais/MG,1,14,9,800
1824653,2021-04-02,Campos Gerais/MG,0,14,7,807
1830249,2021-04-03,Campos Gerais/MG,0,14,6,813
1835846,2021-04-04,Campos Gerais/MG,0,14,5,818
1841443,2021-04-05,Campos Gerais/MG,0,14,0,818
1847040,2021-04-06,Campos Gerais/MG,0,14,0,818
5194,2020-04-04,Carmo da Cachoeira/MG,0,0,1,1
5799,2020-04-05,Carmo da Cachoeira/MG,0,0,0,1
6456,2020-04-06,Carmo da Cachoeira/MG,0,0,0,1
7169,2020-04-07,Carmo da Cachoeira/MG,0,0,0,1
7941,2020-04-08,Carmo da Cachoeira/MG,0,0,0,1
8777,2020-04-09,Carmo da Cachoeira/MG,0,0,0,1
9660,2020-04-10,Carmo da Cachoeira/MG,0,0,0,1
10592,2020-04-11,Carmo da Cachoeira/MG,0,0,0,1
11565,2020-04-12,Carmo da Cachoeira/MG,0,0,0,1
12586,2020-04-13,Carmo da Cachoeira/MG,0,0,0,1
13644,2020-04-14,Carmo da Cachoeira/MG,0,0,0,1
14774,2020-04-15,Carmo da Cachoeira/MG,0,0,0,1
15970,2020-04-16,Carmo da Cachoeira/MG,0,0,0,1
17217,2020-04-17,Carmo da Cachoeira/MG,0,0,0,1
18533,2020-04-18,Carmo da Cachoeira/MG,0,0,0,1
19914,2020-04-19,Carmo da Cachoeira/MG,0,0,0,1
21353,2020-04-20,Carmo da Cachoeira/MG,0,0,0,1
22842,2020-04-21,Carmo da Cachoeira/MG,0,0,0,1
24377,2020-04-22,Carmo da Cachoeira/MG,0,0,0,1
25971,2020-04-23,Carmo da Cachoeira/MG,0,0,0,1
27642,2020-04-24,Carmo da Cachoeira/MG,0,0,0,1
29393,2020-04-25,Carmo da Cachoeira/MG,0,0,0,1
31209,2020-04-26,Carmo da Cachoeira/MG,0,0,0,1
33098,2020-04-27,Carmo da Cachoeira/MG,0,0,0,1
35041,2020-04-28,Carmo da Cachoeira/MG,0,0,0,1
37101,2020-04-29,Carmo da Cachoeira/MG,0,0,0,1
39230,2020-04-30,Carmo da Cachoeira/MG,0,0,0,1
41434,2020-05-01,Carmo da Cachoeira/MG,0,0,0,1
43706,2020-05-02,Carmo da Cachoeira/MG,0,0,0,1
46046,2020-05-03,Carmo da Cachoeira/MG,0,0,0,1
48432,2020-05-04,Carmo da Cachoeira/MG,0,0,0,1
50879,2020-05-05,Carmo da Cachoeira/MG,0,0,0,1
53408,2020-05-06,Carmo da Cachoeira/MG,0,0,0,1
56015,2020-05-07,Carmo da Cachoeira/MG,0,0,0,1
58710,2020-05-08,Carmo da Cachoeira/MG,0,0,0,1
61503,2020-05-09,Carmo da Cachoeira/MG,0,0,0,1
64369,2020-05-10,Carmo da Cachoeira/MG,0,0,0,1
67287,2020-05-11,Carmo da Cachoeira/MG,0,0,0,1
70265,2020-05-12,Carmo da Cachoeira/MG,0,0,0,1
73305,2020-05-13,Carmo da Cachoeira/MG,0,0,0,1
76429,2020-05-14,Carmo da Cachoeira/MG,0,0,0,1
79632,2020-05-15,Carmo da Cachoeira/MG,0,0,0,1
82928,2020-05-16,Carmo da Cachoeira/MG,0,0,0,1
86282,2020-05-17,Carmo da Cachoeira/MG,0,0,0,1
89672,2020-05-18,Carmo da Cachoeira/MG,0,0,0,1
93128,2020-05-19,Carmo da Cachoeira/MG,0,0,0,1
96656,2020-05-20,Carmo da Cachoeira/MG,0,0,0,1
100271,2020-05-21,Carmo da Cachoeira/MG,0,0,0,1
103964,2020-05-22,Carmo da Cachoeira/MG,0,0,0,1
